user_id,order_number,product_id
100,43,3721
100,43,1826
100,43,127
100,43,728
102,4,331
102,4,1898
102,4,7160
102,4,9
102,4,11348
102,4,2656
102,4,2048
102,4,1363
102,4,2406
102,4,344
103,12,729
103,12,10537
103,12,3078
103,12,6751
103,12,3739
103,12,8863
103,12,5731
103,12,730
103,12,911
103,12,4705
103,12,6677
103,12,1310
103,12,3077
103,12,875
104,3,16
104,3,5559
104,3,1724
104,3,4113
104,3,564
104,3,40
104,3,1058
104,3,1826
104,3,9740
106,19,10975
106,19,3183
106,19,1026
106,19,8972
107,50,4117
108,16,2370
109,47,290
109,47,1217
109,47,4346
109,47,44
109,47,2140
109,47,11755
109,47,4919
110,10,3107
110,10,9805
110,10,4917
110,10,129
111,14,3195
112,28,4919
112,28,490
113,23,10403
113,23,214
113,23,11768
113,23,805
114,9,36
114,9,368
114,9,2452
114,9,1974
114,9,50
114,9,232
114,9,4235
116,42,8552
116,42,3229
118,4,4255
118,4,4485
118,4,228
118,4,4515
118,4,612
118,4,1083
118,4,2197
118,4,954
118,4,116
118,4,3139
118,4,219
119,4,964
119,4,6912
119,4,1552
119,4,619
119,4,202
119,4,7505
119,4,3845
119,4,2329
119,4,5494
119,4,1541
119,4,3519
119,4,197
119,4,844
119,4,4381
119,4,3723
119,4,1341
119,4,481
119,4,391
119,4,4871
119,4,3992
119,4,1639
119,4,7283
119,4,2452
119,4,11122
120,15,880
120,15,2251
120,15,4528
120,15,7848
120,15,2110
121,8,50
122,13,983
122,13,2787
123,9,1434
123,9,234
124,6,4428
124,6,3018
125,23,426
126,30,5663
126,30,514
126,30,1469
126,30,4596
126,30,1467
126,30,3693
126,30,50
126,30,4570
126,30,4085
127,27,1286
127,27,3074
128,6,2618
128,6,273
128,6,2279
128,6,1392
128,6,312
128,6,979
128,6,542
128,6,195
128,6,6902
129,9,5693
129,9,419
129,9,878
129,9,2330
129,9,2762
129,9,368
130,21,490
130,21,1800
130,21,2607
130,21,50
130,21,3079
130,21,6746
130,21,1217
131,3,1673
131,3,796
131,3,5034
131,3,1813
131,3,381
131,3,8178
133,20,2140
133,20,9658
133,20,8046
133,20,171
133,20,490
133,20,8894
133,20,817
133,20,44
134,21,1986
135,26,2775
135,26,4919
135,26,721
136,18,2012
137,15,2872
139,27,992
139,27,4827
139,27,235
139,27,1783
139,27,542
139,27,5
139,27,7078
139,27,2282
139,27,7330
139,27,4829
139,27,482
139,27,1768
140,11,9662
140,11,7253
140,11,2673
140,11,11802
140,11,3051
140,11,203
140,11,7774
141,41,50
141,41,10580
141,41,3000
141,41,7170
141,41,934
141,41,48
141,41,11305
141,41,3658
141,41,2202
143,21,870
144,29,1481
144,29,2140
144,29,985
144,29,2566
144,29,4074
144,29,118
145,24,832
145,24,9
145,24,50
145,24,232
146,43,9596
146,43,426
146,43,7137
147,17,9158
147,17,1673
147,17,2866
148,4,145
149,11,1363
149,11,1080
149,11,2986
149,11,2430
149,11,2533
149,11,2072
149,11,5200
149,11,2536
149,11,1120
150,7,1440
151,33,2701
151,33,1217
151,33,8603
151,33,1722
151,33,3251
152,8,336
152,8,536
152,8,792
152,8,1997
152,8,378
152,8,1920
152,8,50
152,8,2140
152,8,9375
153,17,5251
153,17,1083
153,17,1648
153,17,50
154,24,10504
154,24,3364
155,38,448
155,38,273
155,38,490
156,6,3348
156,6,40
156,6,4677
156,6,985
156,6,3436
157,10,2493
157,10,50
157,10,2495
157,10,195
158,24,626
159,7,2240
159,7,39
159,7,508
159,7,1168
160,23,490
161,18,1202
161,18,6823
161,18,1413
161,18,7219
161,18,7169
161,18,5359
161,18,3332
161,18,9547
161,18,525
161,18,344
161,18,9712
161,18,8256
161,18,9199
161,18,2213
161,18,9178
161,18,474
161,18,5390
162,14,1446
163,15,10868
163,15,365
163,15,290
163,15,9
163,15,5418
163,15,915
164,9,391
164,9,1028
164,9,498
164,9,6099
164,9,9
165,8,4483
165,8,40
165,8,539
165,8,2918
165,8,896
165,8,1982
165,8,2762
165,8,285
166,14,44
166,14,2140
167,44,145
168,16,805
170,15,4702
170,15,2429
170,15,1083
170,15,9
171,9,2088
171,9,50
171,9,819
171,9,9
171,9,1325
172,22,2324
172,22,2563
172,22,1638
172,22,5174
173,11,3133
173,11,758
173,11,4706
173,11,1882
173,11,1660
173,11,2712
173,11,6104
173,11,3519
173,11,187
173,11,5405
173,11,318
173,11,3957
174,16,4636
175,5,8611
175,5,3171
175,5,8610
175,5,4710
175,5,2852
175,5,11070
175,5,1568
175,5,8263
176,9,4858
176,9,715
176,9,2124
176,9,3186
177,8,3006
177,8,2395
178,16,6505
178,16,8326
178,16,2399
179,49,490
179,49,3547
180,5,3778
180,5,1731
180,5,9103
180,5,5662
180,5,787
180,5,3725
180,5,4232
181,3,4896
181,3,92
182,4,9118
182,4,5671
182,4,9092
182,4,2380
182,4,2302
182,4,725
182,4,5600
182,4,2047
182,4,4045
182,4,1151
182,4,626
182,4,4351
183,18,1217
183,18,853
183,18,5259
183,18,2103
183,18,2347
183,18,1287
184,8,2530
184,8,4242
184,8,6118
184,8,4846
184,8,249
184,8,1123
184,8,368
184,8,469
184,8,3203
184,8,4566
184,8,1481
184,8,10412
184,8,625
184,8,1401
184,8,9263
184,8,2440
184,8,5301
184,8,2370
184,8,1
184,8,3166
184,8,119
184,8,4672
184,8,1119
184,8,9046
184,8,7233
184,8,131
184,8,1810
184,8,8357
184,8,233
185,10,3355
185,10,2088
185,10,9
185,10,4776
186,8,213
186,8,1872
186,8,1916
186,8,336
186,8,690
186,8,334
186,8,609
186,8,412
186,8,1217
186,8,1789
187,12,1796
187,12,9
187,12,3574
187,12,10305
187,12,3328
187,12,817
188,3,1300
189,6,2950
189,6,6902
189,6,262
189,6,5832
189,6,4524
189,6,1248
189,6,3528
189,6,2356
189,6,119
189,6,1
189,6,219
189,6,5727
189,6,1751
189,6,11305
189,6,11174
189,6,1545
189,6,2451
189,6,686
189,6,2466
189,6,234
189,6,245
189,6,1377
189,6,787
190,3,8776
190,3,1816
190,3,2167
190,3,5783
190,3,8980
190,3,334
190,3,6675
191,32,50
191,32,378
191,32,9
191,32,1392
192,6,1548
192,6,2668
192,6,4518
192,6,1752
192,6,5636
192,6,137
192,6,1761
192,6,45
192,6,6777
192,6,5770
193,16,5236
193,16,656
193,16,852
193,16,11681
193,16,3667
193,16,2922
193,16,7537
193,16,1365
193,16,4245
194,10,3195
194,10,214
194,10,5082
194,10,1941
194,10,8533
195,9,426
196,3,4345
196,3,1389
196,3,1436
196,3,4920
196,3,3371
196,3,1615
196,3,2822
196,3,6718
196,3,10726
196,3,907
196,3,10029
196,3,195
196,3,3086
196,3,693
196,3,1722
196,3,3176
196,3,2405
197,3,4558
197,3,865
197,3,456
197,3,4
197,3,6974
197,3,4422
197,3,7103
197,3,219
197,3,144
197,3,11702
197,3,8653
197,3,318
197,3,556
197,3,2796
197,3,6524
197,3,3931
197,3,106
197,3,2436
197,3,1926
197,3,5205
197,3,1314
197,3,11400
197,3,4557
197,3,52
197,3,7177
197,3,11136
197,3,6480
197,3,143
197,3,245
198,9,755
198,9,232
198,9,262
198,9,374
198,9,256
198,9,6293
198,9,8
198,9,690
198,9,541
198,9,1777
198,9,117
198,9,5828
198,9,2436
198,9,406
199,19,5360
199,19,1199
199,19,4711
199,19,44
199,19,50
200,15,4528
200,15,2495
200,15,8784
200,15,1578
200,15,2572
200,15,1982
200,15,5331
200,15,50
201,25,1034
201,25,5852
201,25,1818
201,25,1359
202,3,50
202,3,530
202,3,3355
203,18,4653
203,18,6892
203,18,3767
204,12,19
204,12,4871
205,13,639
205,13,1482
205,13,8411
205,13,123
205,13,4452
205,13,34
205,13,565
206,4,3040
206,4,509
206,4,1329
206,4,378
206,4,716
206,4,537
207,19,2548
207,19,1630
207,19,6411
207,19,3770
207,19,667
207,19,860
207,19,772
207,19,775
208,7,278
208,7,2164
208,7,1181
208,7,229
209,7,435
209,7,1277
209,7,413
209,7,8027
209,7,4333
209,7,8332
209,7,249
209,7,1578
209,7,5831
210,4,665
210,4,2617
210,4,6299
210,4,2187
210,4,149
210,4,1798
210,4,5565
211,14,3952
211,14,10545
211,14,3056
211,14,523
211,14,50
211,14,2673
211,14,2530
211,14,206
211,14,448
211,14,1180
211,14,1217
211,14,2110
211,14,707
211,14,336
211,14,6683
211,14,3617
211,14,1023
211,14,1401
211,14,342
211,14,8761
211,14,4389
211,14,690
211,14,8326
211,14,136
212,10,6028
212,10,1830
212,10,4917
212,10,2537
212,10,4229
212,10,6070
212,10,4691
212,10,1295
212,10,552
212,10,283
213,16,2538
213,16,7872
214,4,3044
214,4,2347
214,4,4947
214,4,2914
214,4,2452
214,4,3201
214,4,1987
214,4,6760
214,4,535
214,4,1919
214,4,7806
214,4,1082
214,4,3812
214,4,4409
214,4,1789
214,4,59
214,4,3155
214,4,2608
214,4,6683
214,4,5555
214,4,3831
214,4,10022
214,4,7965
214,4,4167
214,4,4962
214,4,306
214,4,227
214,4,6217
214,4,153
214,4,7832
214,4,8
214,4,10945
214,4,1202
214,4,2086
214,4,9325
214,4,4192
214,4,279
214,4,3009
214,4,1023
214,4,2515
215,4,9428
215,4,2797
215,4,767
215,4,2341
215,4,6070
215,4,6089
215,4,6596
215,4,9417
215,4,4828
215,4,5182
215,4,9173
215,4,8519
215,4,10970
215,4,4287
215,4,5477
215,4,6862
215,4,4389
215,4,5467
216,3,509
216,3,1666
216,3,6073
216,3,5793
216,3,817
216,3,204
217,14,7
217,14,832
217,14,4775
217,14,5
217,14,50
217,14,1233
218,4,2607
218,4,4034
218,4,4033
218,4,3151
218,4,2054
218,4,10034
218,4,2130
218,4,2785
218,4,2163
218,4,1632
219,8,5277
219,8,11615
219,8,5290
219,8,6092
219,8,8145
220,13,1217
220,13,5720
220,13,6162
220,13,178
220,13,748
220,13,4113
221,12,2048
221,12,2608
221,12,2109
221,12,832
221,12,257
221,12,2398
221,12,50
221,12,145
221,12,709
221,12,2110
221,12,9
222,7,967
222,7,5768
223,7,426
223,7,1774
223,7,106
223,7,5922
223,7,8594
223,7,9181
223,7,9541
223,7,9367
223,7,1034
223,7,34
223,7,455
223,7,5635
223,7,9687
223,7,2607
223,7,5886
223,7,11740
223,7,11983
223,7,7993
224,8,3979
224,8,10189
224,8,387
224,8,60
224,8,805
224,8,2536
224,8,3685
224,8,1578
224,8,604
224,8,7282
224,8,1704
224,8,64
224,8,1443
224,8,476
224,8,6713
224,8,8842
224,8,6435
224,8,8843
224,8,2476
224,8,1471
225,5,6016
225,5,508
225,5,1162
225,5,8410
225,5,6128
225,5,4006
226,27,4626
226,27,3047
226,27,1187
226,27,2869
226,27,2517
227,11,10015
227,11,6874
227,11,9
227,11,1116
227,11,1175
227,11,1525
228,24,92
228,24,3000
228,24,920
228,24,232
228,24,8
228,24,792
229,3,1806
229,3,7442
229,3,559
229,3,6902
229,3,2471
229,3,269
229,3,1637
229,3,7159
229,3,5016
229,3,6183
230,5,951
230,5,6937
230,5,725
231,7,11686
231,7,423
231,7,10873
231,7,50
232,25,6208
232,25,114
232,25,2452
232,25,155
232,25,819
233,30,6776
233,30,44
234,6,50
235,4,1313
235,4,719
235,4,4
235,4,972
235,4,7
235,4,5877
235,4,9957
235,4,10708
235,4,50
235,4,564
235,4,2706
235,4,4576
235,4,915
235,4,9
235,4,3401
235,4,848
235,4,2968
235,4,5205
235,4,667
235,4,2292
235,4,3663
235,4,9414
235,4,1440
235,4,9240
235,4,3830
235,4,2915
235,4,6244
236,6,9643
236,6,5331
236,6,2012
236,6,7001
236,6,6419
236,6,423
236,6,3739
236,6,2672
236,6,3735
236,6,10702
237,6,11939
238,12,334
238,12,469
238,12,7596
238,12,336
238,12,3831
238,12,1
238,12,3519
238,12,206
238,12,5112
238,12,1780
238,12,2073
238,12,256
238,12,2086
238,12,5596
239,3,6533
240,19,2628
240,19,3533
240,19,1239
240,19,40
240,19,535
240,19,952
240,19,426
240,19,232
240,19,195
241,5,2167
241,5,695
241,5,2140
241,5,2507
241,5,10781
241,5,1622
241,5,3949
241,5,165
241,5,2393
241,5,3710
241,5,6746
241,5,1005
241,5,667
241,5,1245
241,5,6457
241,5,737
241,5,11965
241,5,6405
241,5,5016
241,5,6145
241,5,786
241,5,2664
241,5,3528
241,5,5311
241,5,4433
241,5,6124
241,5,8202
241,5,903
241,5,3083
241,5,1578
241,5,119
242,25,5529
242,25,368
242,25,2287
243,5,838
243,5,1035
243,5,498
244,8,213
244,8,50
245,16,541
245,16,1468
245,16,721
246,7,3501
246,7,4095
246,7,2045
246,7,556
247,11,6643
247,11,1427
247,11,745
247,11,1
247,11,2103
247,11,538
247,11,3819
247,11,989
248,41,3929
248,41,6058
248,41,1233
248,41,9944
248,41,5759
248,41,147
248,41,3673
248,41,4762
248,41,4914
248,41,8218
248,41,438
248,41,1818
248,41,1301
248,41,985
248,41,34
248,41,3645
248,41,306
248,41,7323
248,41,11809
248,41,388
248,41,2420
248,41,3386
248,41,1724
248,41,6607
248,41,1757
248,41,6469
248,41,9
248,41,3588
248,41,3721
248,41,8786
248,41,2690
248,41,10528
248,41,832
248,41,514
248,41,2452
248,41,40
248,41,227
248,41,1183
248,41,426
248,41,44
248,41,1077
248,41,1666
248,41,952
248,41,135
248,41,1622
248,41,1721
248,41,10
248,41,4381
248,41,7840
248,41,1335
248,41,2629
248,41,457
248,41,1655
248,41,5785
248,41,1083
248,41,443
248,41,5348
248,41,24
249,4,1919
249,4,690
249,4,1570
249,4,3408
249,4,227
249,4,6049
249,4,1219
249,4,2311
249,4,4534
249,4,8207
249,4,336
249,4,1779
250,9,1037
250,9,6847
250,9,6436
250,9,6594
250,9,4544
250,9,3769
250,9,4537
250,9,112
250,9,3004
250,9,2418
250,9,2651
250,9,4509
250,9,1568
250,9,1787
251,9,2368
251,9,962
251,9,1054
251,9,10
251,9,4494
251,9,5448
251,9,34
251,9,2615
251,9,1658
251,9,2732
251,9,3595
251,9,6459
252,10,40
252,10,3444
252,10,368
252,10,4412
252,10,1124
252,10,1822
252,10,50
252,10,3212
252,10,2847
252,10,492
252,10,4923
253,6,531
253,6,6840
253,6,50
253,6,535
253,6,1386
253,6,1170
253,6,2863
253,6,1495
254,4,361
254,4,4028
254,4,653
254,4,1275
254,4,9469
254,4,2919
254,4,464
254,4,10668
254,4,1807
254,4,144
254,4,1210
254,4,522
255,4,1035
255,4,952
255,4,2798
255,4,7783
255,4,3721
255,4,10486
255,4,4880
255,4,1363
255,4,600
255,4,5994
255,4,100
255,4,448
255,4,1482
255,4,915
255,4,50
255,4,1919
255,4,3769
255,4,2083
256,51,2884
256,51,44
256,51,24
257,14,1588
257,14,4137
257,14,1897
257,14,489
258,32,9591
258,32,426
259,8,1578
259,8,2211
259,8,5078
259,8,61
259,8,561
259,8,195
259,8,3685
260,4,92
260,4,1372
260,4,1401
260,4,3831
260,4,2086
260,4,537
261,9,1965
261,9,3271
261,9,5943
261,9,9
261,9,257
261,9,5157
261,9,6594
261,9,2264
261,9,7639
261,9,2433
261,9,2572
261,9,94
261,9,7921
261,9,1568
261,9,1657
261,9,2383
261,9,1658
261,9,1391
261,9,4290
261,9,3171
261,9,2435
261,9,1415
261,9,709
261,9,9345
261,9,1217
261,9,183
261,9,205
261,9,1982
261,9,1677
261,9,9145
261,9,1058
261,9,4637
261,9,2431
261,9,3011
261,9,2872
261,9,2543
261,9,4763
261,9,2910
261,9,6557
262,10,800
262,10,6583
263,32,8217
263,32,1631
264,3,3076
264,3,8289
264,3,7099
264,3,2833
264,3,317
264,3,4449
264,3,919
264,3,1815
264,3,318
264,3,6674
264,3,123
264,3,2088
264,3,717
264,3,34
264,3,2382
264,3,2425
265,22,1638
265,22,3535
266,23,1079
266,23,8513
266,23,2136
266,23,342
266,23,1916
266,23,263
266,23,119
266,23,4513
266,23,3352
266,23,4647
266,23,6616
266,23,256
266,23,336
267,10,4126
267,10,9247
267,10,9404
267,10,195
267,10,50
267,10,4243
267,10,40
267,10,6641
267,10,11631
267,10,490
267,10,5700
268,6,2980
268,6,1331
268,6,337
268,6,2517
268,6,3831
268,6,390
268,6,4
268,6,1440
269,25,1994
269,25,803
270,6,147
270,6,7244
270,6,469
271,26,50
271,26,8916
271,26,721
271,26,4035
271,26,3976
271,26,651
272,5,6680
272,5,347
272,5,1944
272,5,2349
272,5,152
272,5,1887
272,5,1065
272,5,9658
272,5,4625
272,5,1508
272,5,7117
272,5,5485
272,5,1696
272,5,145
272,5,2124
272,5,1884
272,5,5674
272,5,3570
272,5,541
272,5,359
272,5,3437
272,5,8964
272,5,717
272,5,10
272,5,190
272,5,61
272,5,1530
272,5,3047
272,5,4245
272,5,9
272,5,3646
273,34,421
273,34,2342
273,34,697
273,34,874
273,34,3519
273,34,135
273,34,8763
274,5,5565
274,5,9908
274,5,6035
274,5,3414
274,5,7045
274,5,4891
274,5,4530
275,8,7075
275,8,2264
275,8,4641
275,8,3047
275,8,1097
275,8,6618
275,8,9544
275,8,1168
275,8,469
275,8,1660
275,8,1110
275,8,171
276,16,13
276,16,3319
276,16,5716
276,16,1168
276,16,2785
276,16,474
277,19,1257
277,19,202
277,19,3212
277,19,1816
278,8,2072
278,8,4517
278,8,1434
278,8,1592
278,8,2863
279,10,3432
280,3,13
281,14,6755
281,14,426
281,14,688
281,14,899
282,23,50
283,16,721
283,16,2124
284,11,1782
285,27,5086
285,27,1818
285,27,1381
285,27,1769
285,27,5789
285,27,8793
285,27,2918
285,27,1310
285,27,650
285,27,716
285,27,3148
285,27,171
285,27,529
285,27,1065
285,27,1743
285,27,604
285,27,1945
285,27,1322
285,27,5537
285,27,4023
285,27,368
285,27,6807
286,8,405
286,8,358
286,8,270
286,8,6768
286,8,41
287,22,5967
287,22,1313
287,22,66
287,22,394
287,22,3180
287,22,6818
287,22,8388
287,22,2156
287,22,8966
287,22,1717
287,22,414
287,22,6769
287,22,65
287,22,278
288,9,9075
288,9,3555
288,9,9
288,9,50
289,28,3181
289,28,50
290,32,1
290,32,2383
290,32,508
290,32,39
290,32,426
290,32,535
290,32,7140
290,32,1942
290,32,3528
291,7,412
291,7,3027
291,7,6853
291,7,6851
291,7,2011
292,9,836
292,9,1595
292,9,9110
292,9,2608
292,9,5544
292,9,2870
292,9,1333
293,12,50
293,12,509
293,12,2405
294,5,469
294,5,10468
294,5,1671
294,5,366
294,5,8
294,5,284
294,5,4983
294,5,213
294,5,559
294,5,2126
294,5,851
295,30,1844
295,30,4477
295,30,3934
295,30,469
295,30,1329
295,30,1826
295,30,775
296,7,3639
296,7,120
296,7,2452
296,7,279
296,7,426
297,13,426
297,13,53
297,13,1072
297,13,5038
297,13,621
297,13,4056
297,13,5358
297,13,44
297,13,5040
297,13,3080
298,5,730
299,3,3436
299,3,1827
299,3,5
299,3,195
299,3,988
299,3,2526
299,3,728
299,3,712
299,3,238
300,3,659
300,3,5159
300,3,552
300,3,537
300,3,3607
300,3,7640
301,37,1065
301,37,9
301,37,5564
301,37,7730
301,37,5725
301,37,569
301,37,2847
301,37,488
301,37,1877
302,8,9
302,8,4968
302,8,50
302,8,2563
302,8,245
302,8,2224
302,8,368
302,8,6049
303,16,9690
303,16,2319
304,14,4919
304,14,1186
304,14,724
304,14,8787
304,14,781
305,5,2628
305,5,2629
305,5,7722
305,5,23
305,5,1578
305,5,3685
306,46,486
306,46,2316
307,25,290
307,25,535
308,8,2452
308,8,1804
308,8,832
308,8,2399
308,8,609
308,8,8326
308,8,27
309,6,2454
309,6,539
309,6,7142
309,6,6887
309,6,37
309,6,4716
309,6,1549
309,6,40
309,6,748
310,4,110
310,4,1
310,4,1004
311,3,3640
311,3,3870
311,3,6352
311,3,946
311,3,10470
312,13,1674
312,13,4362
312,13,5744
312,13,2751
312,13,6950
313,13,417
313,13,1058
313,13,9148
313,13,308
313,13,2497
313,13,5192
314,8,7975
314,8,1081
314,8,9434
314,8,2780
314,8,1016
314,8,347
314,8,7025
314,8,359
315,4,2563
315,4,388
316,15,667
316,15,50
316,15,2140
316,15,3355
316,15,171
317,10,2689
317,10,529
318,15,1709
318,15,6801
318,15,4506
318,15,1
318,15,5835
318,15,9024
318,15,4788
318,15,5789
318,15,995
318,15,2405
319,14,7127
319,14,11816
319,14,1208
320,13,658
320,13,2072
321,4,11716
322,7,5311
322,7,6028
322,7,2660
322,7,992
322,7,6813
322,7,290
323,9,7953
323,9,1495
323,9,7169
323,9,697
324,47,1207
325,11,1
325,11,3796
325,11,3452
325,11,218
325,11,3022
325,11,1123
325,11,1348
325,11,3797
326,6,1278
327,9,1322
327,9,6906
327,9,10401
327,9,550
327,9,2316
327,9,598
328,8,138
329,3,1324
329,3,5683
329,3,692
329,3,2857
329,3,3942
329,3,4972
330,5,3956
330,5,1245
330,5,4983
331,6,11461
331,6,39
331,6,1882
331,6,952
331,6,957
331,6,2404
331,6,1159
332,42,2452
332,42,448
332,42,4291
332,42,3769
332,42,1495
333,8,1826
333,8,2208
333,8,2209
333,8,721
333,8,2110
333,8,7829
333,8,368
333,8,880
333,8,426
333,8,8124
334,18,1631
334,18,1456
334,18,1592
334,18,4412
334,18,2720
334,18,5731
334,18,133
334,18,10808
334,18,6098
334,18,916
334,18,1286
334,18,3574
334,18,2995
334,18,2245
335,10,50
336,18,2088
336,18,4914
336,18,8488
336,18,9
336,18,2436
336,18,3518
336,18,16
336,18,406
337,4,83
337,4,554
337,4,969
337,4,979
337,4,859
337,4,944
337,4,2398
338,34,6957
338,34,147
339,5,2918
339,5,4120
339,5,37
339,5,128
339,5,4703
339,5,406
339,5,4901
339,5,4526
339,5,919
339,5,3849
339,5,5616
339,5,4459
339,5,3898
339,5,2011
339,5,1300
340,11,72
340,11,1430
340,11,9
340,11,550
